,Facebook Id,text,label
45343,274577061337,"Is this the same Anite who was crying tears that some NRM mafia wanted to kill her. What a confused lady, this Anita Minister!!!!!!! She will be used by Museveni and then ditched like TOILET PAPER... Like many others before her... HER VERY LOW REASONING CAPACITY MAKES ME WONDER HOW SUCH A PERSON CAN BE A SENIOR MINISTER IN ANY GOVERNMENT.... Pure primitive demagoguery! She thinks all Ugandans are that stupid not to see through her foolish gibberish. The Struggle Continues",
45359,169252986456497,"North Korea declared its first suspected coronavirus case on Sunday, becoming one of the last countries to do so as the number of people infected worldwide passed 16 million. #NTVNews Here 👇👇",
45367,1681786142107330,Enjoy Ugandan music,
45379,1681786142107330,Guy's just prepare your selfMbazira Elisha today,
45387,274577061337,Are you a toxic person?,
45397,169252986456497,Information Minister Judith Nabakooba has urged Boda Boda riders to follow the guidelines stipulated for the formal resumption of passenger services on Boda Bodas. #NTVNews,
45413,274577061337,Christian Church Forcibly Converted To A MOSQUE By Fascist Turkish THUG Erdoğan Holds Its First Muslim Prayers,
45421,274577061337,Share until it reaches Museveni,
45423,1681786142107330,Kumbe Ni Muwooga Tupu,
45462,105583497196,Plot to kill minister: Case deferred as state investigates 8 suspects https://bit.ly/3g3qzA6:=:https://www.monitor.co.ug/News/National/Plot-kill-minister-State-asks-court-time-investigate-suspects/688334-5599378-rnjykg/index.html #MonitorUpdates,
45467,1681786142107330,Kasese District must Shine....,
45471,274577061337,Is Bobi Wine on State House payroll indirectly now??? Excting,
45473,169252986456497,"The Premier League's longest season is set for a dramatic finish on Sunday as Chelsea, Manchester United and Leicester battle for Champions League places, with a desperate scrap to avoid relegation at the bottom. #NTVNews Details here 👇👇",
45479,274577061337,"WELCOME TO THE LEGAL JUNGLE OF PEOPLE POWER MISSION 2021 REVOLUTION: The Time For The Bush War Memories In The New Uganda Is Over. Yoweri Museveni And His ""National Robbery Movement"" Should Pack Their Belongings And Leave In Peace After 40 Years In Power Or They Will Leave By Force In Pieces. IT'S THE END GAME. IT'S A DO OR DIE GRAND FINALE. https://www.facebook.com/extrafactsug/videos/609149233128319/",
45492,169252986456497,The Lango community in Diaspora has launched a post coronavirus recovery for the nine districts in Lango Sub-region. #NTVNews,
45500,329423169077,"The Premier League's longest season is set for a dramatic finish on Sunday as Chelsea, Manchester United and Leicester battle for Champions League places, with a desperate scrap to avoid relegation at the bottom. https://bit.ly/2Bul5zk:=:https://www.newvision.co.ug/news/1523408/premier-league-braces-dramatic-final-day | #VisionSports",
45501,274577061337,Hahahahh Ugandans 😂😂🙌🙌🙌🙌. #Enanga,
45504,274577061337,"REMEMBERING THE NORTHERN UGANDA HOLOCAUST. Soon after illegally conquering Uganda and establishing a Rwandan regime of occupation, blood soaked Rwandan killer Kayibanda Rubatarasirwa Museveni set about exterminating the people of Northern Uganda. Supported by henchmen like Tinyefunza, Mugisha Muntu, Severino Kahinda Otafire, Kale Kayihura, and quislings like Ofwono Opondo, Kayibanda embarked on a holocaust of unprecedented barbarity never seen on the African continent before and dwarfing the 1966-67 holocaust in Nigeria. For 20 years, Kayibanda corralled and imprisoned the people of Northern Uganda in dreadful concentration camps that NAZI Fuhrer Adolf Hitler would have been jealous of. The brutal and the cruel manner in which Kayibanda and his killer army set upon people they regarded as biological substances has never been repeated anywhere on earth. Rape of minors became routine, homosexual rape of men, some as old as 90 years, became a common occurrence. Human Rights Watch estimated that up to 1,000 Acholi were dying in these killer camps every week, yet the world sat by and watched. It is estimated that up to 1 million Acholi were killed by Kayibanda and his murderous merry band. This was also the first time on the African continent that a gang of heavily armed killers marched from their homeland in Rwanda, travelling thousands of miles, to murder people in a neighbouring country who had done them no harm, but had on the contrary provided them with refuge when they were fleeing genocide in their own country. Kayibanda and his murderous merry gang have since been trying to bury their blood soaked record. Employing bus boys like Julius Peter Moto, they issue out unending drivel in which they blame their victims for their suffering. But the fact remains that Kayibanda and his hired killers, including Ugandan quislings who aided and abetted his murderous rampages then and now, have never been punished. Some of them have taken off their uniforms and now hide as false messiahs in the general population. They have forgotten that blood spilled can never be erased. It is the duty of our generation to drag these killers and their quislings before the bar of justice and force them to account for their crimes, no matter how long it takes. Moses Atocon John Ojok-Akona Okello Lucima Opot KaIcaka Teddy Ayo Kimong Eveline Kim Norman Lakayana William Okidi Sokolokobangusay Kolongo Mary Onek Morris P'LORENG'A Paul Lam-Kilama Betty Segers",
45507,1681786142107330,Here is our new video. Click on the link and enjoy. Sorry for the delay but we will do better next time,
45516,1681786142107330,Church time,
45530,274577061337,"Soon after illegally conquering Uganda and establishing a Rwandan regime of occupation, blood soaked Rwandan killer Kayibanda Rubatarasirwa Museveni set about exterminating the people of Northern Uganda. Supported by henchmen like Tinyefunza, Mugisha Muntu, Severino Kahinda Otafire, Kale Kayihura, and quislings like Ofwono Opondo, Kayibanda embarked on a holocaust of unprecedented barbarity never seen on the African continent before and dwarfing the 1966-67 holocaust in Nigeria. For 20 years, Kayibanda corralled and imprisoned the people of Northern Uganda in dreadful concentration camps that NAZI Fuhrer Adolf Hitler would have been jealous of. The brutal and the cruel manner in which Kayibanda and his killer army set upon people they regarded as biological substances has never been repeated anywhere on earth. Rape of minors became routine, homosexual rape of men, some as old as 90 years, became a common occurrence. Human Rights Watch estimated that up to 1,000 Acholi were dying in these killer camps every week, yet the world sat by and watched. It is estimated that up to 1 million Acholi were killed by Kayibanda and his murderous merry band. This was also the first time on the African continent that a gang of heavily armed killers marched from their homeland in Rwanda, travelling thousands of miles, to murder people in a neighbouring country who had done them no harm, but had on the contrary provided them with refuge when they were fleeing genocide in their own country. Kayibanda and his murderous merry gang have since been trying to bury their blood soaked record. Employing bus boys like Julius Peter Moto, they issue out unending drivel in which they blame their victims for their suffering. But the fact remains that Kayibanda and his hired killers, including Ugandan quislings who aided and abetted his murderous rampages then and now, have never been punished. Some of them have taken off their uniforms and now hide as false messiahs in the general population. They have forgotten that blood spilled can never be erased. It is the duty of our generation to drag these killers and their quislings before the bar of justice and force them to account for their crimes, no matter how long it takes. Moses Atocon John Ojok-Akona Okello Lucima Opot KaIcaka Teddy Ayo Kimong Eveline Kim Norman Lakayana William Okidi Sokolokobangusay Kolongo Mary Onek Morris P'LORENG'A",
45534,1681786142107330,Translated Movies | Watch Live,
45535,274577061337,Translated Movies | Watch Live,
45548,105583497196,"Govt, Uganda Cancer Institute sued over indicted lab technologist https://bit.ly/2OWyhA7:=:https://www.monitor.co.ug/News/National/Govt-Uganda-Cancer-Institute-sued-indicted-lab-technologist/688334-5599256-12f7l25z/index.html #MonitorUpdates",
45552,274577061337,Those who hate reading leave this,
45583,274577061337,Obubonero obulaga nti omukyala takyakwagala (If a woman is no more interested in you )😒💔 ,
45612,169252986456497,Uganda Communications Commission (UCC) has asked all radio stations in Uganda to re-apply for broadcasting licenses not later than 31st of July 2020 as Uganda heads into the 2021 general elections. #NTVNews Details 👇👇,
45644,274577061337,YOWERI MUSEVENI BYASIBA BIKUTUKA - MISSION 2021 REVOLUTION,
45659,129941485127407,Like this page for your latest gossip,
45669,347047455399759,There is a celebration of love loading ......,
45683,274577061337,#Covid19: #Uganda Borrows ugx. 117 billion to support economic recovery Uganda government assured The lender TO FULL ACCOUNTABILITY on crisis-related spending including through ex-post audits of COVID-19 related spending....read more... http://newz.ug/covid-19-uganda-borrows-ugx-117-billion-to-support-economic-recovery/,
45744,1486116641609917,"$50,000 Dollars Reward for SAFE return of my American, children, kidnapped by Evelyn Komuntale (real name Georgette Gerard) and Sheila Colette Komuntale (real name Colette Okanya) of Outreach-to-Africa.org on January 24, 2015 to Uganda-Africa, from the Los Angeles International Aiport, USA under the false pretenses of a five week vacation. Please urge these Congolese child abductors to return my beloved Helena and Henri who have now spent half of their lives, kidnapped from their paternal family and their God given country. Lord have mercy, Christ have mercy. A special thank you, for the Ugandan university student who produced this video of my beloved Helena and Henri and our mission to bring them home safely.",
45791,105583497196,Ssemwanga leads best right backs of all-time https://bit.ly/2DcbKwv:=:https://www.monitor.co.ug/Sports/Soccer/Ssemwanga-leads-best-right-backs-of-all-time/690266-5599152-qgofw9/index.html #MonitorUpdates,
45817,347047455399759,"I have ever heard such words...We had Night Kulabako who used to mock Dr.Ssemogerere...Obote's cadres also told us of how mighty UPC was ....Today we ask,baluwa?",
45820,169252986456497,The Africa Freedom of Information Centre has released a report which shows that the government has lost over 300 billion shillings over the last three financial years due to shortcomings in their procurement procedures. #NTVNews,
45839,105583497196,"Domestic tourism starts to take shape Mr Tom Butime, the Tourism minister said that on Wednesday, 260 tourist were received at one of the entry points of Queen Elizabeth National park which he termed as an explosion https://bit.ly/2EoptkN:=:https://www.monitor.co.ug/News/National/Domestic-tourism-starts-to-take-takes-shape-in-the-new-normal-/688334-5599064-yoqve7/index.html #MonitorUpdates",
45871,274577061337,Say no to tribal politics.,
45873,274577061337,"HAS GHISLAINE MAXWELL KEPT TRUMP'S SEX VIDEOS? IF SO, SHE WOULD JOIN VLADIMIR PUTIN AS THE TWO PEOPLE WHO HOLD TRUMP'S BALLS IN THE PALMS OF THEIR HANDS",
45884,274577061337,Social skills to make you likable.,
45907,105583497196,"As the 2021 General Elections gain momentum, new political figures have declared interest to run for different parliamentary seats. What is intriguing is that some are sons or daughters of key political figures or leaders. https://bit.ly/3fZbqzJ:=:https://www.monitor.co.ug/News/National/Children-of-big-government-shots-enter-2021-election-race/688334-5596738-ng39lnz/index.html",
45908,274577061337,"I can say that 85% of civil servants cannot access and use a personal computer and few might own personal emails. You can also be surprised that less than 10% can type a 20 page document in 2 hours. Now when a whole ministry of education say that ICT must be optional then it symbolizes a country in a criss or people who are trying to resist change, probably strategically weak at adjusting development scenarios. Additionally, come to this concept that indigenous languages are optional, this also indicates that we are being led by aliens who have nothing to lose in the need to preserve African heritages, customs and traditions. Our people are fooled to master foreign languages of which one requires a Visa to go to where they originated from. Just imagine that even the British embasy had to flee to a far destination. My speaking and writing of the English language must not come at the expense of a mother language and it doesn't matter which language as long as it's an indigenous one within Africa. Lastly, just imagine those parents who secretly punish their little ones for speaking vanarcular in the homes and I think these are the people we need to convince that our endogeneous knowledge, local languages are superior or equal to those of our colonizers. The time is now to resist any foreign witchcraft. How on earth one can make Chinese and swahili mandatory but ignore Luganda one of the most popular languages in the region? Last time I saw the Chinese chasing away Africans for bringing disease and what are you going to do with this language? How comes we didn't learn Japanese or Germanish another influential industrial powers? By putting into account of the Sino-African relations, I think all is not rosy in these economic and diplomatic ties. I think we have reduced ourselves too far to learn a culture that's a little of no different from the west.",
45912,1681786142107330,All Ugandans are fade up of this rotten and tribalistic government. Hon Kyagulanyi once said ; any attack on an artist is an attack to all.,
45927,1681786142107330,Follow celebrity vibe,
45940,105583497196,How often should I replace engine oil? Expert advice 👉 https://bit.ly/2OWs1IL:=:https://www.monitor.co.ug/Business/Auto/How-often-should-I-replace-engine-oil-/688614-5571340-pbivsbz/index.html,
45941,1681786142107330,Like my page for good music,
45942,105583497196,"If the tenant hasn't occupied the property in months yet there are valuable items left, it is prudent to notify local authorities... Sometimes there is a fine line between a tenant abandoning a property and simply being gone for a while. https://bit.ly/3g0o7u8:=:https://www.monitor.co.ug/Magazines/HomesandProperty/What-do-when-a-tenant-disappears/689858-5597490-vp3295z/index.html #MonitorUpdates",
45949,274577061337,Which stage is your marriage?,
45980,274577061337,"https://youtu.be/lYVV9surOvY BUSINGE AMOOTI, THE MAN BEHIND MUSEVENI'S MEDALS FALLS Soon after the Covid lockdown started, a highly secretive senior government official quietly passed on. The man was Businge Amooti, Chancellor of the National Honours & Awards Committee, which made him the man in charge of President Museveni's coveted medals. Also nicknamed 'Dragon', Businge is unique in having served in Uganda's spy organs, ISO and ESO as Deputy Diretor General. But OwanaPaedia has more... #Owanapaedia #UgandanHistory #BusingeAmooti Kindly subscribe to Owanapaedia youtube channel for more historical content. Thank you",
45983,1681786142107330,"https://youtu.be/lYVV9surOvY BUSINGE AMOOTI, THE MAN BEHIND MUSEVENI'S MEDALS FALLS Soon after the Covid lockdown started, a highly secretive senior government official quietly passed on. The man was Businge Amooti, Chancellor of the National Honours & Awards Committee, which made him the man in charge of President Museveni's coveted medals. Also nicknamed 'Dragon', Businge is unique in having served in Uganda's spy organs, ISO and ESO as Deputy Diretor General. But OwanaPaedia has more... #Owanapaedia #UgandanHistory #BusingeAmooti Kindly subscribe to Owanapaedia youtube channel for more historical content. Thank you",
45984,105583497196,"Sadness, anger as Fuba write off year https://bit.ly/32Vt8AI:=:https://www.monitor.co.ug/Sports/Basketball/Sadness-anger-Fuba-write-off-year/690268-5599148-lwj3apz/index.html #MonitorUpdates",
45989,169252986456497,"Kampala City Council Authority has banned Boda Bodas from a number of roads and areas around Kampala city effective Monday, 27th July when their transportation of passengers resumes. #NTVNews Click 👇👇",
45993,129941485127407,"Characteristic's of safe houses, where Satan * Deceives* people to believe that they are Great , yet * Cheapest* :",
46000,1486116641609917,"#1 Kidnapper of American Children in Uganda. EVELYN KOMUNTALE *** $50,0000 DOLLARS, UGX REWARD ***181,000,000.00= FORT PORTAL, RWEBISENGO, NTOROTO, KASESE, KAMPALA To all Ugandan, God fearing, law abiding, good citizens, an update on my reward increase for the safe rescue of my American children in your country: Please help bring my innocent children, Helena and Henri returned home, from Uganda-Africa (where they were abducted to by their Congolese kidnapper on January 24, 2015). Please reach out to evangelist, EVELYN KOMUNTALE of Outreach-to-Africa.org & PAUL DEVLIN ACADEMY to bring an end to the kidnapping of my innocent children, tell her to allow Sheila Colette to return home, to the USA with our children safely and without hindrance. Thank you Kampala Sun, Hello and Vision Newspapers for reporting the story of my innocent kidnapped children.",
46008,274577061337,What do you think she uses this Bilinganya for...??🙈🙉😉🙌🏽😅 https://bit.ly/2DIpn6Y,
46014,1681786142107330,https://m.facebook.com/story.php?story_fbid=3318503314864859&id=100001156704100,
46022,169252986456497,Child authorities in Kyegegwa and Kiryandongo districts are worried about the rising cases of early marriages and pregnancies in these two districts. #NTVNews,
46031,1681786142107330,https://www.facebook.com/phanerookampala/videos/661674498029308/,
46033,1681786142107330,https://www.facebook.com/phanerookampala/videos/661674498029308/,
46070,169252986456497,Members of the People Power Movement and the National Unity Platform political party are considering the formation of an opposition alliance which will enable them to work together with other political parties ahead of the 2021 general election. #NTVNews,
46088,1681786142107330,*🌟 #PhanerooSundayService 112 Live stream 🌟* ```📡 Stream Phaneroo Live``` *💻 Phaneroo YouTube Channel:* https://www.youtube.com/c/phaneroo/live *💻 Livestream Website:* https://livestream.com/phaneroo/sunday112 *🖥️Phaneroo TV*: http://live.Phaneroo.org *📱Facebook Livestream:* https://www.facebook.com/phanerookampala/live/ *📺Spirit TV:* Free-to-Air decorders & GoTV Channel 834 & StarTimes Channel 291 [11:00 am EAT] *🎧Phaneroo Radio:* https://phaneroo.org/radio/ *📱Livestream App* _iOS:_ https://itunes.apple.com/us/app/livestream/id493086499?mt=8 _Android:_ https://play.google.com/store/apps/details?id=com.livestream.livestream 🗓 Day: *26th July 2020* 🕓 Time: *10.30am - 12pm EAT* 🇺🇬 Place: *Online.* *#PhanerooGlobalSOM2020* *#PhanerooOnlineService* *Phaneroo ~ Make Manifest*,
46090,274577061337,This tractor is worth importing into Uganda.,
46104,274577061337,someone is ever dosing to see someone in parliament,
46118,274577061337,"If you use boda bodas, this is a MUST read for you",
46147,105583497196,"Somalia's parliament removed Prime Minister Hassan Ali Khaire from his post in a vote of no confidence on Saturday for failing to pave the way towards fully democratic elections, the speaker said https://bit.ly/3hCGtlA:=:https://www.monitor.co.ug/News/World/Somali-prime-minister-axed-no-confidence-vote/688340-5599132-e6gvx4/index.html #MonitorUpdates",
46152,1681786142107330,https://youtu.be/mz_l2Zs2rlc,
46156,169252986456497,A team of desert locust control experts and the UPDF have been deployed in Moroto to carry out aerial and ground spraying in a bid to control a locust invasion in the region. #NTVNews,
46167,129941485127407,#Vote4Equality #BobiWine2021,
46174,1681786142107330,#Vote4Equality #BobiWine2021,
46180,105583497196,PWD jobless graduate cries out for help https://bit.ly/39tVDqn:=:https://www.monitor.co.ug/SpecialReports/PWD-jobless-graduate-help-Luweero-Makerere-Germany/688342-5598924-r0hq3mz/index.html #MonitorUpdates,
46186,169252986456497,Police yesterday evening conducted a search in a mini-van that belongs to the five comedians whose skit made rounds on social media. #NTVNews,
46198,105583497196,Mkapa to be buried Wednesday https://bit.ly/2ZZDPjz:=:https://www.monitor.co.ug/News/National/Mkapa-be-buried-Wednesday/688334-5599128-oialt7z/index.html #MonitorUpdates,
46202,329423169077,The New Vision: PASS PLE with your copy of the Sunday Vision.... Subscribe to our #EPAPER; http://bit.ly/3d3acBF:=:http://epapers.visiongroup.co.ug/ | #VisionUpdates https://bit.ly/3hBkxXP:=:https://www.youtube.com/watch?v=MsNxweGiPn8&feature=youtu.be,
46219,1681786142107330,"Hon. Mike has been tried and tested, his love for Uganda and his region is undeniable.",
46227,169252986456497,"The EU heads of mission in Uganda team leader Atilio Pacifici, says the envisaged leasing of Bungoma forest for sugar production and the alleged giveaway of Murchison falls for the development of a power dam could dampen tourism sector growth. #NTVNews",
46234,1681786142107330,Boda free kampala,
46237,1681786142107330,Have you forgotten that it's Sunday,
46279,1681786142107330,AMEN PRAISE THE LORD SISTER AND BROTHERS,
46291,274577061337,"Cabinet Bans #BodaBoda’s in the CITY CENTRE, approves Free Zone where motorcycles are prohibited from accessing According to minister for Kampala Betty Amongi, Each gazetted stage has a unique reference code and this will be its name. In the statement issued on Saturday, the minister noted that: The Boda Boda Free Zone will run along the following boundaries; .....read more.. http://newz.ug/cabinet-bans-boda-bodas-in-the-city-centre-approves-free-zone-where-motorcycles-are-prohibited-from-accessing/",
46298,1681786142107330,H,
46303,129941485127407,Y,
46311,1486116641609917,G,
46354,169252986456497,Omuzannyi wa badminton Brian Kasirye azzemu okutendekebwa nga yetegekera okugenda e Denmark okuzannyira ensimbi #NTVNews https://zionly.io/Brian-kasirye-denmark?utm_medium=social&utm_source=facebook_NTV_Uganda:=:https://www.ntv.co.ug/news/akawungeezi/Brian-Kasirye-yetegekera-okugenda/4542248-5599090-15bw4j8/index.html,
46363,169252986456497,Abavuzi ba Takisi e Busia bategeezezza nga bwebagenda okuddamu okukola olwempaka singa omwezi guno guggwako nga gavumenti teriiko kyenyeze #NTVNews https://zionly.io/Busia-Taxi-operators?utm_medium=social&utm_source=facebook_NTV_Uganda:=:https://www.ntv.co.ug/news/akawungeezi/Aba-takisi-e-Busia-bawadde-nsalessale-okubaggula/4542248-5599082-e80gb6z/index.html,
46366,169252986456497,Poliisi mu disitulikiti ye Mubende ekutte ssentebe we gombolola ye Butoloogo Mukiza Rauben Mutabaazi ku bigambibwa nti yakubye omusirikale wa UPDF namumenya omukono lwankaayana ku ttaka #NTVNews,
46371,169252986456497,"Nga ebula mbale tutuuke ku matikkira g’omutanda, Bannassingo bakedde kwetaba mukusimba emiti nga ekimu kubikujjuko ebyokukuza olunaku luno #NTVNews",
46374,169252986456497,Abali ku ddimu ly'okulwanyisa enzige nga bayambibwako amaggye ga UPDF bagumbye e Moroto mu Karamoja okufuyira enzige ezazzeemu okuzinda ekitundu kino #NTVNews https://zionly.io/Locusts-fight-intesified?utm_medium=social&utm_source=facebook_NTV_Uganda:=:https://www.ntv.co.ug/news/akawungeezi/Gavumenti-eyongedde-amaanyi-/4542248-5599086-qi5lxm/index.html,
46376,169252986456497,Abakola ku nsonga z'abaana mu disitulikiti ye Kyegegwa ne Kiryandongo balaze obweraliikirivu olw'omuwendo gw'abaana abafuna embuto nga tebanetuuka #NTVNews https://zionly.io/Kyegegwa-teenage-pregnancies?utm_medium=social&utm_source=facebook_NTV_Uganda:=:https://www.ntv.co.ug/news/akawungeezi/E-Kyegegwa-omuwendo/4542248-5599096-t7f8n0/index.html,
46379,169252986456497,Minisitule y'ekikula ky'abantu eriko abaana 15 beddizza bannyabwe oluvannyuma lw'ebbanga kumpi lya mwaka nga ba babaawuuddeko #NTVNews https://zionly.io/Ministry-on-Children?utm_medium=social&utm_source=facebook_NTV_Uganda:=:https://www.ntv.co.ug/news/akawungeezi/Be-bagwetekako-omusango-bagenda/4542248-5599092-10w0othz/index.html,
46382,169252986456497,Poliisi esibye eyaza amakka kwosa ne motooka za bakazanyirizzi abeeyita #bizonto abaakwatiddwa olunaku lw'eggulo ku bigambibwa nti baafulumizza obubaka obwawulayawula mu bantu #NTVNews https://zionly.io/Bizonto-still-held?utm_medium=social&utm_source=facebook_NTV_Uganda:=:https://www.ntv.co.ug/news/akawungeezi/Poliisi-egamba-ekyanoonya-bujulizi-obubaluma/4542248-5599098-14upq90/index.html,
46383,169252986456497,Aba National Unity Platform bajja n’omukago okugatta abavuganya gav’t #NTVNews https://zionly.io/NUP-unity-Platform?utm_medium=social&utm_source=facebook_NTV_Uganda:=:https://www.ntv.co.ug/news/akawungeezi/Aba-NUP-bajja-n-omukago/4542248-5599094-10e4kj5z/index.html,
46400,129941485127407,Have you known that its now common on earth than we thought.,
46436,105583497196,Fallacy of scholar being ‘objective’ https://bit.ly/2OW5A6o:=:https://www.monitor.co.ug/OpEd/Commentary/-scholar-objective-Museveni-regime--government-supporters/689364-5598944-k7xtej/index.html #MonitorUpdates,
46437,274577061337,Return Ugandans...Ministry of Labor...you are the one yiu issue license to these agencies enslaving Ugandans in Arab countries.,
46438,274577061337,Steady development 35 years in power...who bore these heartless creatures🤛🏿,
46439,105583497196,Horrific Kiruhura murders: The judgment https://bit.ly/3hzBpyb:=:https://www.monitor.co.ug/artsculture/Reviews/Horrific-Kiruhura-murders-judgment-Karuhanga-robbery/691232-5599046-dv6ishz/index.html #MonitorUpdates,
46441,129941485127407,https://www.facebook.com/kingjack04music/,
46442,105583497196,Selecting the best breeding rabbits for meat https://bit.ly/3f3m9YG:=:https://www.monitor.co.ug/Magazines/Farming/Selecting-breeding-rabbits--meat-enterprises-bloodline/689860-5599014-k0su87z/index.html #MonitorUpdates,
46443,274577061337,"67 YEARS AGO TODAY, FIDEL CASTRO, A CHARISMATIC YOUNG LAWYER, AND 140 REBELS ATTACKED THE MONCADA GARRISON LOCATED IN CUBA'S SECOND CITY SANTIAGO DE CUBA. THEY WERE COMPREHENSIVELY OUTGUNNED AND MOST OF THE REBELS WERE KILLED OR CAPTURED, INCLUDING CASTRO AND HIS BROTHER RAUL WHO WERE PUT ON TRIAL. THE MONCADA ATTACK MARKED THE BEGINNING OF THE CUBAN REVOLUTION AS THE EXILED CASTRO AND ARGENTINIAN MARXIST REVOLUTIONARY CHE GUEVARA, INFILTRATED THE MOUNTAINS OF CUBA AND LAUNCHED A GUERRILLA WAR AGAINST THE CUBAN GOVERNMENT LED BY AMERICAN PUPPET FULGENCIO BATISTA. THE REBELS OF THE 26TH JULY MOVEMENT, LED BY CASTRO AND CHE GUEVARA, COMPREHENSIVELY DEFEATED THE PUPPET AMERICAN GOVERNMENT IN BATTLE, CAPTURING HAVANA ON 1ST JANUARY 1959.",
46445,1486116641609917,Wooww Horrible .. .. baby what a big surprise lyrics - - omg Look ... Suspect Hits 100MPH on Surface Streets Before Foot Pursuit #amazingvideos,
46446,274577061337,"WELCOME TO THE LEGAL JUNGLE OF PEOPLE POWER MISSION 2021 REVOLUTION: ""We have foiled a BCD led coup backed up by President Paul Kagame because we cannot simply allow the change of guards but rather a fundamental change. We are bound to change things radically. Dictator Museveni cannot organize an election where he will lose. So, whoever thinks that elections in Uganda can change anything is a mental retard. We can only end the regime using natural justice, a form of justice that can overcome the craft of the dictator. We are looking at the political turbulence and how the dictator wants to use it to kill opposition activists, but we are going to resist it by pre-empting all strategies."" IT'S THE END GAME. IT'S A DO OR DIE GRAND FINALE.",
46448,105583497196,President should fill critical vacant positions in government https://bit.ly/3g1p19Z:=:https://www.monitor.co.ug/OpEd/Commentary/President-critical-vacant-positions-government-Chief-Justice/689364-5598936-nyms84z/index.html #MonitorUpdates,
46455,274577061337,"WELCOME TO THE LEGAL JUNGLE OF PEOPLE POWER MISSION 2021 REVOLUTION: ""Expect concoctions followed by arrests and all victims shall be opposition activists. These concoctions shall include attempted rape, defilement, theft, corruption, tax evasion, forgery, assault, drug abuse, cyberbullying, trespass, graft, threatening violence, unlawful possession of arms and military attires, etc… Expect a rampant outbreak of rare health complications happening in different districts of Uganda. The common factor shall be that the affected areas shall be opposition strongholds. It is this very reason why Namboole Stadium is set to receive victims massively to witness their death and the fleet of vans set to ferry them."" https://www.facebook.com/ssewungupatricia/videos/309730170437739/",
46456,1681786142107330,Like the page to follow him,
46458,105583497196,Strawberries: From the farm to the cup https://bit.ly/2P1vxBr:=:https://www.monitor.co.ug/Magazines/Farming/Strawberries-farm-cup-Chandler-Pajaro-Selva/689860-5599018-te15kp/index.html #MonitorUpdates,
46459,105583497196,The white muscle disease: A pandemic in your flock https://bit.ly/39E6CxH:=:https://www.monitor.co.ug/Magazines/Farming/-white-muscle-disease-flock-cows-sheep-goats-/689860-5599028-hpxb9l/index.html #MonitorUpdates,
46495,274577061337,And a hero comes along...☔☔☔☔☔☔☔☔☔☔☔☔☔☔☔☔☔☔☔☔☔☔☔☔☔☔☔☔☔☔☔☔☔☔☔☔☔☔☔☔☔☔☔,
46504,105583497196,"If the tenant has not occupied the property in months yet there are valuable items left behind, it is prudent to notify local authorities... Sometimes there is a fine line between a tenant abandoning a property and simply being gone for a while. https://bit.ly/3g0o7u8:=:https://www.monitor.co.ug/Magazines/HomesandProperty/What-do-when-a-tenant-disappears/689858-5597490-vp3295z/index.html #MonitorUpdates",
46508,129941485127407,Read Kanye West's Public Apology To Wife Kim Kardashian Over Recent Divorce Comments,
46539,1681786142107330,https://www.facebook.com/KingOfsKitsQmok/videos/729941730912956/?app=fbl,
46591,1486116641609917,"omg .. you,don't say - Watch the end ...Wow ... Look ... omg Oklahoma Highway Patrol Performed Pit On Pursuit Vehicle, But Watch What Happens - Chase Police #amazingvideos",
46595,1681786142107330,Join club night🔥🔥🔥🔥 https://us02web.zoom.us/j/82614869478 or in the APP enter the following Meeting ID: 826 1486 9478,
46602,1681786142107330,One love from BBS terefayina.,
46611,105583497196,PWD jobless graduate cries out for help https://bit.ly/39tVDqn:=:https://www.monitor.co.ug/SpecialReports/PWD-jobless-graduate-help-Luweero-Makerere-Germany/688342-5598924-r0hq3mz/index.html #MonitorUpdates,
46613,105583497196,How much of DP will Bobi grab? https://bit.ly/39tVljh:=:https://www.monitor.co.ug/News/National/-DP-will-Bobi-grab-National-Unity-Party-FDC-UPC/688334-5598912-n0gsrvz/index.html #MonitorUpdates,
46626,1681786142107330,"#Free #Bizonto banange, #Free #GeraldKiweewa kuba nange ntidde nyoooo era banange ba fan mutusabire naye Kano ko kalabe nga tekanajibwa ku mukutu....#Free #Art ",
46631,169252986456497,The government lost 300bn in failed procurement deals #NTVNews,
46654,1681786142107330,Let's vote peacefully against that one family...to those I have insulted am sorry.... Nb: bizonto opened eyes of oppressed ugandans,
46655,1681786142107330,å,
46664,169252986456497,Fifteen children who were taken by the Ministry of Gender officials on account of being trafficked by their biological mothers have been re-united with their families #NTVNews,
46665,1681786142107330,My best game,
46666,1681786142107330,We shall over come..,
